A Bad Haircut	The perfect start to a bad hair day. [Core Expansion 1, Party Box]
Law & Order	The television show, or the concept. [Core Expansion 4, Party Box Expansion 1]
Lawyers	We'd throw some joke in here, but we're afraid of getting sued. [Core Set, Party Box]
Leaf Blowers	Toro, Toro, Toro! [Core Expansion 2, Party Box]
Learning Spanish	Who knows, maybe you'll need it someday. [Junior Set (2nd)]
Learning To Ski	Put on the ski boots, then the skis, then get up to the top of the hill... [Junior Set (2nd)]
Leather	Animal hide. Leather you like it or not. [Core Set, Party Box]
Leather & Lace	It's a texture thing. [Core Expansion 4, Party Box Expansion 1]
Leeches	Any mention of lawyers, agents, or reporters would be FAR too easy ... [Core Expansion 1, Party Box]
Lego Building Blocks	Get more blocks! We're building the Golden Gate Bridge. [Junior Set (2nd)]
Legs	People have them, animals have them, even tables have them. [Junior Set (2nd)]
Lemon & Lime	Pucker up. [Core Expansion 4, Party Box Expansion 1]
Lemon Meringue Pie	Tart, sweet and smooth. [Core Expansion 3, Party Box Expansion 1]
Lemonade	Needs more sugar! [Junior Set (2nd)]
Lemons	When life gives you lemons, make lemonade ... or, in the case of a car, take it back. There's a law, you know! [Core Expansion 1, Party Box]
Lemons	Sour yellow fruit. Add sugar and water and you can make lemonade! [Kids Set]
Lenin's Tomb	We'd love to visit Lenin's Tomb, but it's probably just another communist plot. [Core Expansion 2, Party Box]
Leonardo Da Vinci	1452-1519, Florentine artist, sculptor, architect, engineer, scientist, and all-around smartypants. [Core Set, Party Box]
Lethal Injection	It's a killer. [Core Expansion 3, Party Box Expansion 1]
Lewis & Clark	The early 1800s expedition covered over 8000 miles and confirmed that the Louisiana Purchase was a very good deal. [Core Expansion 4, Party Box Expansion 1]
Liberty & Justice	For all. [Core Expansion 4, Party Box Expansion 1]
Life Jackets	It won't work if you don't wear it! [Junior Set (2nd)]
Lifeguard	A person whose job it is to help and protect swimmers. [Kids Set]
Lightning	Electrical discharge between rain clouds, or between a rain cloud and the earth, or between a rain cloud and an idiot with a kite. [Core Set, Party Box]
Lightning	An electrical flash of light in the sky, usually during a rainstorm. [Kids Set]
Linguine With Clam Sauce	Pass the parmesan . . . [Core Expansion 3, Party Box Expansion 1]
Lions	King of the jungle. Roar! [Kids Set]
Lions & Tigers	And bears... [Core Expansion 4, Party Box Expansion 1]
Liposuction	Fatty tissue? That sucks . . . [Core Expansion 3, Party Box Expansion 1]
Listening To Music	Nobody's home... play it loud! [Junior Set (2nd)]
Little Brown Mice	EEEK! [Junior Set (2nd)]
Liver And Onions	An acquired taste. [Core Expansion 3, Party Box Expansion 1]
Lizards	The Komodo dragon is the largest living lizard. They can grow to over ten feet long. [Junior Set (1st) & (2nd)]
Llamas	South American animal related to the camel, raised for wool, and used as pack animals. [Junior Set (1st) & (2nd)]
Loan Sharks	As dangerous as "Jaws", but without the charisma. [Core Expansion 2, Party Box]
Lobster	Crustaceans closely related to freshwater crayfishes. Market price. [Core Set, Party Box]
Lobsters	Their large claws are actually their front pair of legs. [Junior Set (2nd)]
Local Police	They know who you are and they know where you live. [Core Expansion 2, Party Box]
Loch Ness Monster	"Nessie," the legendary beast of Loch Ness, Scotland. It must be real, they have pictures. [Core Expansion 3, Party Box Expansion 1]
Lock & Key	Quit picking on me! [Core Expansion 4, Party Box Expansion 1]
Lock & Load	It's off to war we go. [Core Expansion 4, Party Box Expansion 1]
Log Cabins	Among the many Americans born in log cabins were Preisdents Harrison, Lincoln, and Grant. Just pass the maple syrup. [Core Expansion 2, Party Box]
Lollipops	Sucker! [Core Set, Party Box]
London	Founded even before the Romans reached England's shores, now the capital of Great Britain. [Core Set, Party Box]
Long Hair	Braid it, tie it in a ponytail, or just let it fly in the wind. [Junior Set (1st) & (2nd)]
Looking For A Job	Will work for fool ... [Core Expansion 2, Party Box]
Looney Tunes	Warner Brothers cartoons featuring Porky Pig and Bugs Bunny. [Core Expansion 3, Party Box Expansion 1]
Los Angeles	LA LA Land. [Core Expansion 2, Party Box]
Losing Your Backpack	"I know I had it on the bus..." [Junior Set (2nd)]
Losing Your Job	They just didn't understand me! [Core Expansion 1, Party Box]
Love & Marriage	First comes love, then comes marriage... [Core Expansion 4, Party Box Expansion 1]
Love Letters	"Roses are red, violets are blue..." [Junior Set (2nd)]
Lox & Bagels	A deli favorite. Pass the cream cheese! [Core Expansion 4, Party Box Expansion 1]
Lucille Ball	1911-89, American actor and comedian. You love Lucy? I love Lucy. [Core Set, Party Box]
Lucy & Desi	Thirty years later and we still love Lucy. [Core Expansion 4, Party Box Expansion 1]
M & M's	Candy coated chocolates first sold in 1941. Now available in purple. [Core Expansion 4, Party Box Expansion 1]
Macaroni & Cheese	It's the easiest. [Core Expansion 4, Party Box Expansion 1]
Macaroni And Cheese	A good, hot meal that's fun to eat. [Kids Set]
Machine Guns	Automatic, rapid-fire, repeating weapons. The Gatling gun was used as early as the American Civil War. [Core Set, Party Box]
Mad Cow Disease	Degenerative brain disorder in cattle. The reason they don't know enough to come in out of the rain? [Core Expansion 1, Party Box]
Madame Curie	1867-1934, French chemist and physicist who won a Nobel Prize for her work on radiation. Fun fact: A "curie" is a unit of radioactivity. [Core Expansion 2, Party Box]
Madeline	Brave storybook character who lived in an old house in Paris that was covered in vines. [Kids Set]
Madonna	1958-, American singer, songwriter, actor, writer, and 1980s pop icon. Blond Ambition. [Core Set, Party Box]
Mae West	1892-1980, American stage and film comedian. "Too much of a good thing can be wonderful." [Core Expansion 3, Party Box Expansion 1]
Magic Tricks	Now you see it, now you don't! [Junior Set (1st) & (2nd)]
Maggots	I though it was rice. [Core Expansion 3, Party Box Expansion 1]
Magic Tricks	"Nothin' up my sleeve ..." - Bullwinkle [Core Expansion 2, Party Box]
Mahatma Gandhi	1869-1948, Indian leader and philosopher who preached nonviolence. Was assassinated for his efforts. [Core Set, Party Box]
Mail Carrier	A person who brings the mail to your house, no matter what the weather. [Kids Set]
Manhattan	I'll take Manhattan!. [Core Expansion 2, Party Box]
Maple Syrup	Made from the sweet sap of the maple tree or black maple tree, produced only in North America - a "must have" for pancakes. [Core Expansion 3, Party Box Expansion 1]
Mardi Gras	Fat Tuesday marks the final day before the Christian fast of Lent, a 40-day period of self-denial and abstinence. SO LET'S PARTY! [Core Expansion 2, Party Box]
Marilyn Monroe	1926-62, American movie star, pinup and sex symbol. Just ask the Kennedys. [Core Set, Party Box]
Marlon Brando	1924-, legendary America actor who starred in A Streetcar Named Desire and won awards for On the Waterfront and The Godfather. [Core Expansion 3, Party Box Expansion 1]
Mars	The fourth planet from the sun. Where men come from. [Core Expansion 1, Party Box]
Mark Twain	1835-1910, American writer and humorist, best known for the adventures of Tom Sawyer and Huckleberry Finn. [Core Set, Party Box]
Marriage	If love and marriage go together like a horse and carriage ... who's the horse? [Core Set, Party Box]
Martha Stewart	1941-, television personality, magazine editor, and author. Domestic arts are her stock-in-trade. [Core Set, Party Box]
Martin Luther King, Jr.	1929-68, American civil rights leader and advocate of nonviolent resistance. Was assassinated for his efforts. [Core Set, Party Box]
Martin Luther King, Jr.	He believed that everyone should have equal rights, regardless of the color of their skin. [Junior Set (1st) & (2nd)]
Mary-Kate And Ashley	The Olsen twins have been TV stars since the 1980s. They also have books and videos. [Junior Set (1st) & (2nd)]
Mashed Potatoes	Pile them up like a volcano and put butter in the middle. [Junior Set (1st) & (2nd)]
Math	Add, subtract, multiply and divide- or use a calculator! [Junior Set (1st) & (2nd)]
Matzo Balls	Soul for the chicken soup. [Core Expansion 3, Party Box Expansion 1]
Maui	Hawaiian volcanic island, 728 square feet in area. Heaven on Earth. [Core Expansion 3, Party Box Expansion 1]
Maximum Security Prison	When a regular strength prison just won't do. [Core Expansion 3, Party Box Expansion 1]
McDonald's	At a McDonald's restaurant in Mexico you can order a "hamburguesa." [Junior Set (2nd)]
Me & My Shadow	"Strolling down the avenue..." [Core Expansion 4, Party Box Expansion 1]
Meat & Potatoes	A simpler meal for a simpler time. [Core Expansion 4, Party Box Expansion 1]
Meat Cleavers	No relation to Ward, June, or the Beaver ... [Core Expansion 2, Party Box]
Meat Markets	A cut above the rest. [Core Expansion 3, Party Box Expansion 1]
Meatballs	Like meatloaf, only smaller. [Junior Set (1st) & (2nd)]
Meatloaf	Large and intimidating -the dish not the singer! [Core Expansion 1, Party Box]
Meg Ryan	1961- , American actor and girl-next-door star of When Harry Met Sally, Sleepless In Seattle, and You've Got Mail. [Core Expansion 2, Party Box]
Mel Gibson	1956-, Australian actor. Known for The Road Warrior, Braveheart and :eatha; Weapon I, II, III, IV ... [Core Expansion 1, Party Box]
Men	REAL Men. [Core Expansion 2, Party Box]
Men In Black	We're not here. You don't see us. The government did NOT send us. [Core Expansion 1, Party Box]
Mensa High IQ Society	Members have IQ's in the top 2% of the population. [Core Expansion 3, Party Box Expansion 1]
Meryl Streep	1959-, accomplished American actor, two-time Oscar winner, with over a dozen Academy Award nominations. [Core Expansion 2, Party Box]
Mexico	Federal republic in North America. The capital and largest city is Mexico City. [Core Set, Party Box]
Mexico	Country in North America, just south of the United States. Spanish is spoken in Mexico. [Junior Set (1st) & (2nd)]
Mice	"The best-laid schemes o' mice an' men ..." -Robert Burns [Core Set, Party Box]
Michael Jackson	1958-, American popular singer, dancer, and songwriter. Welcome to Neverland. [Core Set, Party Box]
Michael Jordon	1963- , American professional basketball legend, led Chicago to six world championships. No bull. [Core Set, Party Box]
Michelangelo	1475-1564, inspired Italian sculptor, architect, painter, and poet. A REAL Renaissance man. [Core Expansion 1, Party Box]
Michelle Pfeiffer	1957-, American actor whose career began with Grease 2. She'd like us to forget that but remember her Oscar nominations. [Core Set, Party Box]
Mickey & Minnie	Mouse, that is. Disney's dynamic duo. [Core Expansion 4, Party Box Expansion 1]
Mickey Mouse	Disney cartoon character, friends with Minnie Mouse and Goofy. [Kids Set]
Microsoft	A leading American software company. We'd say more but we don't want to monopolize your time ... [Core Expansion 2, Party Box]
Midlife Crisis	"Here comes your 19th nervous breakdown ..." -The Rolling Stone [Core Expansion 1, Party Box]
Midnight	Cinderella's curfew. [Junior Set (2nd)]
Migraine Headaches	Not just any headache. [Core Expansion 3, Party Box Expansion 1]
Mike Tyson	1966- , American heavyweight boxer. Lend him your ear ... [Core Set, Party Box]
Miles Davis	1926-91, innovative, influential, and respected American jazz trumpter player and band layer. [Core Expansion 1, Party Box]
Milk	Three glasses a day will give you ... the gratitude of the dairy industry. [Core Set, Party Box]
Milk & Cookies	The ultimate after-school special. [Core Expansion 4, Party Box Expansion 1]
Milk Duds	Chocolate and caramel candy balls. Tooth extractions at no extra charge! [Core Expansion 2, Party Box]
Milking A Cow	They have machines for that now. [Junior Set (2nd)]
Milwaukee	The Genuine American City. It's come along way since Laverne and Shirley. [Core Expansion 3, Party Box Expansion 1]
Miniature Golf	You don't have to be miniature to play! [Junior Set (2nd)]
Minneapolis & St. Paul	The "Twin Cities" are Minnesota's largest population center. They may be twins but you can tell the difference. [Core Expansion 4, Party Box Expansion 1]
Mirrors	And now, a moment for reflection. [Core Set, Party Box]
Mittens	"Three little kittens; they lost their mittens." [Kids Set]
Mold	Fuzzy growth produced on organic matter by several types of fungi. Particularly attracted to students' refrigerators [Core Set, Party Box]
Mom & Apple Pie	Worth fighting for. [Core Expansion 4, Party Box Expansion 1]
Mom & Pop	Hey! Maybe they should open a store! [Core Expansion 4, Party Box Expansion 1]
Mom's Cooking	Just like Mom USED to make. [Core Expansion 3, Party Box Expansion 1]
Money	"The best things in life are free/ But you can give them to the birds and bees/ Just give me money ..." -Bradford and Gordy [Core Set, Party Box]
Monitor & The Merrimac	American Civil War ironclads, first fought each other in 1862. [Core Expansion 4, Party Box Expansion 1]
Monkeys	Monkeys see . . . [Core Expansion 3, Party Box Expansion 1]
Monkeys	Monkeys are playful, intelligent mammals. They just monkey around! [Junior Set (2nd)]
Monster Trucks	Large, noisy trucks that drive over cars and crush them. [Kids Set]
Monsters	Some people think they live in closets, basements, or under beds. [Kids Set]
Moon & The Stars	You want what? [Core Expansion 4, Party Box Expansion 1]
Morticians	Why do you hang around with THOSE stiffs ...? [Core Set, Party Box]
Mosquito Bites	They just want your blood. [Junior Set (2nd)]
Mosquitoes	They suck. [Core Expansion 1, Party Box]
Motorcycles	The air in your hair and bugs in your teeth. [Core Expansion 2, Party Box]
Motorcycles	Feel the wind in your hair! Or... feel the wind on your helmet! [Junior Set (2nd)]
Mount Rushmore	Memorial carved into the side of the Black Hills in South Dakota. Heads above all other monuments. [Core Expansion 1, Party Box]
Mount Vesuvius	Italian volcano that rises above the Bay of Naples and blew its top in 79 A.D., much to Pompeii's regret. [Core Expansion 3, Party Box Expansion 1]
Mountain Bikes	What goes up the mountain must come down. [Junior Set (2nd)]
Mountains	Very high hills. Some have snow at the top, even in the summer! [Kids Set]
Mr. Potato Head	Mr. Potato Head was introduced in 1952. By now, that would be Grandpa Potato Head. [Junior Set (2nd)]
MTV	"Video killed the radio star." -The Buggles [Core Expansion 1, Party Box]
Mud	Water. Dirt. You do the math. [Core Set, Party Box]
Mud	Soft, wet, sticky, gooey, gritty, grimy dirt. [Junior Set (1st) & (2nd)]
Muddy Feet	Squish your toes! [Kids Set]
Mudslides	Chocolate drink or natural disaster ... both occur frequently in California. [Core Expansion 2, Party Box]
Muffins	"Do you know the Muffin Man?" [Junior Set (2nd)]
Muhammad Ali	1942- , American heavyweight boxing champion. "Floats like a butterfly, stings like a bee." [Core Expansion 1, Party Box]
Mushrooms	It's a fungus. [Junior Set (2nd)]
Music	Pick your favorite: country, pop, rock, rap, hip hop, jazz, or classical. [Junior Set (1st) & (2nd)]
Music Lessons	Practice, practice, practice. [Junior Set (1st) & (2nd)]
Musicals	South Pacific, The King and I, The Sound of Music, A Chorus Line, Cats, Rent ... [Core Expansion 2, Party Box]
Mustard	Made from seeds of the mustard plant. Spread on pretzels and hotdogs. [Junior Set (1st) & (2nd)]
Mutual Funds	Mutually benefits you and your broker. [Core Expansion 3, Party Box Expansion 1]
My 16th Birthday	Dad, can I have the keys to the car, please? [Core Set, Party Box]
My Baby Blanket	I don't care if it does have holes! [Junior Set (2nd)]
My Bank Account	Speaking of theoretical mathematics and unreal numbers ... [Core Set, Party Box]
My Bathroom	"The bathroom was drenched with their splashings" -Aldous Huxley [Core Set, Party Box]
My Bedroom	"No one knows what goes on behind closed doors." -Charlie Rich [Core Set, Party Box]
My Best Friend	A person you can trust, no matter what. [Junior Set (2nd)]
My Body	Mine is a Junior Setle. Specifically, the Junior Setle of Doom ... [Core Set, Party Box]
My Boss	... is an idiot. You know it; we know it. [Core Set, Party Box]
My Dad	Father, Daddy, Papa. [Kids Set]
My Dreams	"What dreams may come ..." -Shakespeare's Hamlet [Core Expansion 1, Party Box]
My Family	They'll drive you nuts. As long as you do the same to them, it's all even. [Core Set, Party Box]
My Family	Everyone's family is different. [Junior Set (1st) & (2nd)]
My Father	"Go ask your mother." [Core Expansion 3, Party Box Expansion 1]
My First Kiss	Sparks were flying. Of course, that could have been the braces ... [Core Set, Party Box]
My Friends	With friends like there, who needs enemies? [Core Expansion 2, Party Box]
My Friends	To have good friends, you have to be one. [Junior Set (1st) & (2nd)]
My Future	"The future's so bright, I gotta wear shades ..." -Timbuk-3 [Core Set, Party Box]
My Grandma	My mom or dad's mother. [Kids Set]
My Grandpa	My mom or dad's father. [Kids Set]
My Hair	Hair today, gone tomorrow ... [Core Set, Party Box]
My Hair	You can curl it, cut it, and color it! [Kids Set]
My High School Prom	As if adolescence isn't awkward and painful enough ... [Core Set, Party Box]
My Home	There's no place like home! [Kids Set]
My Job	Love it or leave it. [Core Set, Party Box]
My Life	"There are places I'll remember/ All my life/ though some have changed . . ." - The Beatles [Core Expansion 3, Party Box Expansion 1]
My Love Life	"All you need is love ..." -The Beatles [Core Set, Party Box]
My Memories	Thanks for the memories . . . [Core Expansion 3, Party Box Expansion 1]
My Mind	It's a terrible thing to waste. [Core Set, Party Box]
My Mom	Mother, Mommy, Mama. [Kids Set]
My Mother	"Go ask your father." [Core Expansion 3, Party Box Expansion 1]
My Neighborhood	"Please, won't you be my neighbor?" -Fred Rogers [Core Expansion 1, Party Box]
My Past	What's past is past ... unless you're a politician ... [Core Set, Party Box]
My Personality	"I'm good enough, smart enough and, gosh darn it, people like me." -Stewart Smalley played by Al Franken [Core Expansion 1, Party Box]
My Refrigerator	It's a science experiment! [Core Expansion 1, Party Box]
My Room	Where I sleep and keep all my things. KEEP OUT! [Kids Set]
My School	"Be true to your school." [Junior Set (1st) & (2nd)]
My Shoes	Old shoes, new shoes, red shoes, blue shoes. [Kids Set]
My Stuffed Animals	The dog's name is Lucky, the bear is Teddy, and the duck is Quacker. [Junior Set (2nd)]
My Teacher	If you can read this card, thank a teacher! [Kids Set]
My Town	Large or small, it's home. [Junior Set (2nd)]
Nail Polish	Whatever color you want. [Junior Set (2nd)]
Napoleon Bonaparte	1769-1821, Emperor of France. Met his Waterloo at the Battle of Waterloo. The name should have tipped him off ... [Core Set, Party Box]
NASA	National Aeronautics and Space Administration, established in 1958 in part in response to the U.S.S.R. launching Sputnik. [Core Expansion 3, Party Box Expansion 1]
NASCAR	Stock car racing began after World War II, breaking records for speed and for the number of advertisements on a single jacket. [Core Expansion 1, Party Box]
Nashville	Capital of Tennessee and capital of country music - also known as Nash Vegas. [Core Expansion 3, Party Box Expansion 1]
Neighbors	Turn down that music! [Junior Set (2nd)]
Neil Simon	1927-, American producer, playwright, and screenwriter of The Odd Couple, Biloxi Blues, The Sunshine Boys, California Suite, and many more. [Core Expansion 2, Party Box]
New Orleans	The Big Easy. [Core Set, Party Box]
New Shoes	Make you feel like dancing ... [Core Expansion 1, Party Box]
New York City	America's most populous city. So good, they named it twice. [Core Set, Party Box]
New York City	America's largest city, known for the Statue of Liberty. [Junior Set (1st) & (2nd)]
New Yorkers	Brash, brawny and full of bravado. [Core Expansion 3, Party Box Expansion 1]
Niagara Falls	Niagara Falls was formed about 12,000 years ago, when glaciers retreated north, and honeymooners approached from the south. [Core Expansion 1, Party Box]
Niagara Falls	The 2nd largest waterfall in the world, located on the United States border with Canada. [Junior Set (1st) & (2nd)]
Nicholas Cage	1964- , American actor known for his edgy characters in Leaving Los Vegas, Raising Arizona, and Moonstruck. [Core Expansion 2, Party Box]
Night	You can see stars and the moon in the sky. [Kids Set]
Ninjas	Teenage mutant turtles need not apply. [Core Expansion 1, Party Box]
Nirvana	A state of supreme spiritual bliss and liberation. And then there's the band . . . [Core Expansion 3, Party Box Expansion 1]
Nobel Peace Prize	Established by Alfred Nobel. Swedish industrialist and inventor of dynamite. Led to an explosion of peace efforts. [Core Expansion 1, Party Box]
Noisy Neighbors	WHAT? I CAN'T HEAR YOU! [Core Expansion 2, Party Box]
Noodles	Most noodles are made with flour, water and eggs, but some contain seaweed or spinach. [Junior Set (1st) & (2nd)]
Normal Rockwell	1894-1978, American painter, illustrator and all-around interpreter of small town American life. [Core Set, Party Box]
North & South Dakota	It's all north. [Core Expansion 4, Party Box Expansion 1]
North Pole	The northern most point on the earth, but you're not going to find a pole there. [Junior Set (1st) & (2nd)]
Nosebleeds	Keep your chin up. [Core Expansion 3, Party Box Expansion 1]
*NSYNC	Popular boy band known for their dance routines and harmonies. Bye, Bye, Bye our albums! [Core Expansion 3, Party Box Expansion 1]
Nuclear Power Plants	"You've turned a potential Chernobyl into a mere Three Mile Island." -Montgomery Burns, "The Simpsons" [Core Expansion 1, Party Box]
Nuts & Bolts	A good way to stay connected. [Core Expansion 4, Party Box Expansion 1]
NYPD	The New York Police Department. They're so good, they have their own TV show. [Core Expansion 1, Party Box]
Oatmeal	A hot cereal made from oats. It sticks to your ribs, and to the floor! [Kids Set]
Octopus	A sea animal with a soft, round body and eight long arms, called tentacles. [Junior Set (1st) & (2nd)]
Odds & Ends	It's in the junk drawer. [Core Expansion 4, Party Box Expansion 1]
Oil & Filter	Let me top that off for you. [Core Expansion 4, Party Box Expansion 1]
Oil & Vinegar	They don't mix, but we keep trying. [Core Expansion 4, Party Box Expansion 1]
Oil Spills	The American oil tanker, Exxon Valdez, went aground in Prince William Sound, Alaska, Mar. 24, 1989. Slick Move. [Core Expansion 1, Party Box]
Old Age	It looks good when you consider the alternative. [Core Expansion 3, Party Box Expansion 1]
Olive Oil	Derived from fresh ripe fruit, which contain about 20% oil. Better than "olive" the other oils. [Core Set, Party Box]
On The Roof	Come down this instant! [Junior Set (2nd)]
On-Line Shopping	Enter your credit card number now. This is a secure site ... Sure it is ... [Core Expansion 2, Party Box]
Onions	Round root vegetables with a strong smell and taste. They might make you cry! [Kids Set]
Oprah Winfrey	1954- , Television talk show host, actor and all-around American success story. [Core Set, Party Box]
Oral Surgery	You said a mouthful. [Core Expansion 2, Party Box]
Orange Juice	Sunshine in a glass! [Junior Set (2nd)]
Oranges	Face it ... nothing rhymes with orange. [Core Set, Party Box]
Oranges	Round orange fruit, often made into juice. Some oranges have navels. [Kids Set]
Ordinary People	Nothing special. [Core Expansion 3, Party Box Expansion 1]
Outer Space	Where the sun, moon, and planets are located. Maybe you'll visit there some day. [Kids Set]
Owls	Birds with large eyes and heads. They eat mice and snakes. Hoot-hoot. [Kids Set]
Oxygen	Oxygen was discovered in 1774. You'd think someone would have noticed it earlier. [Core Set, Party Box]
Pablo Picasso	1881-1973, Spanish painter and sculptor, one of the greatest artists of the 20th century. If only he could draw eyes ... [Core Set, Party Box]
Pacific Ocean	The Pacific is the largest, and deepest, ocean on Earth. [Junior Set (2nd)]
Pail & Shovel	I can dig it. [Core Expansion 4, Party Box Expansion 1]
Painting A Fence	A good way to earn some money. [Junior Set (1st) & (2nd)]
Pajamas	Clothes you sleep in. Some have feet! [Kids Set]
Pancakes	Some people call them flapjacks. [Junior Set (1st) & (2nd)]
Panda Bears	In China they're called "Xiongmao" which means giant cat bear. [Junior Set (1st) & (2nd)]
Panning For Gold	The dot-coms of the 1840s . . . [Core Expansion 3, Party Box Expansion 1]
Paper Route	It's a job. [Junior Set (2nd)]
Parachutes	Put this on your back, jump out of the plane, and pull the cord. Ready? [Junior Set (2nd)]
Parenting	The process of discovering you are becoming just like YOUR parents. [Core Set, Party Box]
Paris, France	The governmental, cultural and gastronomic capital of France. Or the world. Just ask the French. [Core Set, Party Box]
Parties	Birthday parties, slumber parties, Halloween parties. They're all fun! [Kids Set]
Paul McCartney & Wings	Life after The Beatles. [Core Expansion 4, Party Box Expansion 1]
Paying Bills	Also known as "Debt Restructuring." [Core Set, Party Box]
Paying Taxes	Death or Taxes? Do we have to choose right away? [Core Set, Party Box]
Peace & Love	Flower Power! [Core Expansion 4, Party Box Expansion 1]
Peace & Quiet	Truly appreciated during parenthood. [Core Expansion 4, Party Box Expansion 1]
Peaches	Fuzzy fruit. [Junior Set (1st) & (2nd)]
Peaches & Cream	A great complexion and a great dessert. [Core Expansion 4, Party Box Expansion 1]
Peacocks	The show-offs of the bird world. [Junior Set (2nd)]
Peanut Butter	A soft, creamy spread made from peanuts. Sometimes it sticks to the roof of your mouth. [Kids Set]
Peanut Butter & Jelly	On white bread; cut off the crusts. [Core Expansion 4, Party Box Expansion 1]
Peanuts	Peanuts are really a seed, not a pea or a nut. [Junior Set (1st) & (2nd)]
Peanuts & Popcorn	It's a crackerjack combination! [Core Expansion 4, Party Box Expansion 1]
Pearl Earrings	A good gift for Mother's Day! [Junior Set (2nd)]
Pebbles & Bamm-Bamm	The cartoon Kids Set from The Flintstones. BAM-BAM, BAM-BAM, BAM-BAM. [Core Expansion 4, Party Box Expansion 1]
Pencil & Paper	We're drawn to them! [Core Expansion 4, Party Box Expansion 1]
Pencils	Three-fourths of all pencils made in the United States are yellow. [Junior Set (1st) & (2nd)]
Penguins	Flightless, aquatic birds that reside in the Southern Hemisphere. All dressed up and no place to go. [Core Expansion 1, Party Box]
Penguins	Black and white sea birds found in Antarctica. They can't fly, but they sure can waddle. [Kids Set]
Penn & Teller	Magicians, illusionists, entertainers, and comedians. [Core Expansion 4, Party Box Expansion 1]
Pennies	Heads or tails? [Junior Set (1st) & (2nd)]
Peppers	Sweet and crunchy, or hot and spicy! [Junior Set (1st) & (2nd)]
Perfume	What's that smell? [Junior Set (2nd)]
Peter Pan	A book and movie character who could fly. He never wanted to grow up! [Kids Set]
Pez Dispensers	Collectable candy dispensers first being sold in 1952. Believe it or not, there has never been an Elvis Pez dispenser. [Core Expansion 3, Party Box Expansion 1]
Phone & Fax	Soon you won't need to leave the house at all! [Core Expansion 4, Party Box Expansion 1]
Picking Your Nose	Noses run in our family. [Core Set, Party Box]
Pickles	Dill or sweet? [Junior Set (2nd)]
Picnics	Pack up your food and a blanket, and go to your favorite park or beach. [Kids Set]
Pierced Ears	Mom, when can I get my ears pierced? [Junior Set (1st) & (2nd)]
Pigeons	Birds with small heads, short necks, stout bodies, and an incredible attraction to statues. [Core Set, Party Box]
Pigs	Domesticated mammal of the swine family. Thaaa ... thaaa ... that's all, folks! [Core Set, Party Box]
Pigs	Raised for their meat, including ham and bacon. [Junior Set (1st) & (2nd)]
Pillow Fights	He started it! [Junior Set (2nd)]
Pillows	Pillow fight! [Junior Set (1st) & (2nd)]
Pilots	"Welcome aboard. Today we'll be flying at 30,000 feet." [Junior Set (2nd)]
Pimples	Just in time for school pictures. [Junior Set (2nd)]
Pi¤atas	Papier-mƒch‚ animals filled with candy and whacked with a stick. [Junior Set (2nd)]
Pine Cones	Pine cones from Eastern White Pines can grow to eight inches in length. [Junior Set (1st) & (2nd)]
Pine Trees	Trees that stay green all year and have pinecones and needles. They smell great! [Kids Set]
Pineapple	Tropical fruit, or the less lush hand grenade. [Core Expansion 3, Party Box Expansion 1]
Pineapples	Shaped like a football, tastes like a fruit. [Junior Set (2nd)]
Pink Flamingos	Gracing America's lawns for more than 40 years - sold only in pairs. [Core Expansion 3, Party Box Expansion 1]
Pinocchio	Pinocchio was a wooden puppet who came to life. His nose grew each time he told a lie. [Junior Set (2nd)]
Pins & Needles	It's all sewed up! [Core Expansion 4, Party Box Expansion 1]
Piranha	Carnivorous fish found in rivers of South America. When you feel like a bite ... [Core Set, Party Box]
Pirates	"Yo, ho, yo, ho, a pirate's life for me ..." - Pirates of the Caribbean [Core Expansion 2, Party Box]
Pirates	People who rob ships at sea. Blackbeard was a famous pirate. [Kids Set]
Pit Bulls	Any of several crossbreeds of bulldogs with terriers. Or, several radio hosts we could mention. [Core Set, Party Box]
Pizza	Cheese, sausage, pepperoni, onions, and mushrooms. Pick your toppings! [Kids Set]
Plane Crashes	Statistically safer than driving ... unless you crash. [Core Expansion 2, Party Box]
Planting Flowers	"April showers bring May flowers." [Junior Set (1st) & (2nd)]
Plastic	Giant molecules of organic polymeric materials. Bags and bags of the stuff. [Core Set, Party Box]
Play-Doh	A colorful clay-like dough used for making shapes. [Kids Set]
Playgrounds	Some playgrounds have slides, swings, and sandboxes. [Kids Set]
Playing Checkers	A game for two using a checkerboard and 24 round game pieces. Jump, jump, jump - KING ME! [Kids Set]
Playing Chess	Has tantalized many of the world's greatest minds for almost 14 centuries. It just confuses the rest of us. [Core Set, Party Box]
Playing Golf	For stress reduction. Now, get that head down and straighten your arm! [Core Expansion 3, Party Box Expansion 1]
Pluto	The ninth planet in the Solar System, or Mickey Mouse's dog. [Junior Set (2nd)]
Poison Ivy	Itching for a walk in the woods? [Core Expansion 1, Party Box]
Poison Ivy	Contact with the leaves of this plant can cause a serious, itchy rash. [Junior Set (2nd)]
Pokemon	Cute cartoon monsters you gotta catch. What you do with them is up to you ... [Core Expansion 1, Party Box]
Pokemon	A video game, card game and television show. I like Pikachu. [Junior Set (2nd)]
Pole Vaulting	The sport where you can reach new heights. [Core Expansion 3, Party Box Expansion 1]
Pomp & Circumstance	La-de-da. [Core Expansion 4, Party Box Expansion 1]
Pond Scum	Simple organisms that carry out photosynthesis ... or spammers. [Core Set, Party Box]
